NPV_a,NPV_b,PreyDeficit,PredatorDeficit,NPV_a and Prey Def.,NPV_b and Predator Def.,NPV_a and NPV_b,All criteria
39.800000000000004,100.0,48.6,6.0,19.8,6.0,39.800000000000004,0.0
0.0,100.0,58.8,10.2,0.0,10.2,0.0,0.0
7.3999999999999995,100.0,55.00000000000001,9.6,0.8,9.6,7.3999999999999995,0.0
34.599999999999994,58.199999999999996,46.6,14.6,22.8,14.6,15.6,0.0
60.8,0.0,43.4,11.600000000000001,32.2,0.0,0.0,0.0
0.0,0.6,59.199999999999996,41.4,0.0,0.6,0.0,0.0
0.4,0.0,56.599999999999994,39.800000000000004,0.4,0.0,0.0,0.0
52.6,100.0,46.6,7.000000000000001,31.0,7.000000000000001,52.6,0.0
0.0,0.0,56.99999999999999,39.6,0.0,0.0,0.0,0.0
66.60000000000001,100.0,40.400000000000006,0.2,21.4,0.2,66.60000000000001,0.0
34.4,0.0,49.8,25.0,26.400000000000002,0.0,0.0,0.0
6.0,0.0,54.400000000000006,41.0,5.800000000000001,0.0,0.0,0.0
0.8,0.0,56.2,43.0,0.8,0.0,0.0,0.0
0.0,0.0,56.8,45.4,0.0,0.0,0.0,0.0
27.0,100.0,51.6,8.799999999999999,15.8,8.799999999999999,27.0,0.0
19.0,0.0,51.4,34.4,17.8,0.0,0.0,0.0
51.4,42.199999999999996,44.0,10.2,30.599999999999998,9.8,13.600000000000001,0.0
0.0,33.4,61.8,47.599999999999994,0.0,32.0,0.0,0.0
52.6,37.8,44.4,11.0,30.2,9.6,13.8,0.0
0.0,0.0,60.0,51.6,0.0,0.0,0.0,0.0
23.799999999999997,100.0,49.4,8.6,8.799999999999999,8.6,23.799999999999997,0.0
0.0,42.0,57.199999999999996,29.4,0.0,28.799999999999997,0.0,0.0
0.0,65.2,59.199999999999996,17.599999999999998,0.0,17.599999999999998,0.0,0.0
22.6,67.4,50.0,10.0,7.6,10.0,22.2,0.0
52.800000000000004,100.0,47.4,7.3999999999999995,29.2,7.3999999999999995,52.800000000000004,0.0
34.599999999999994,0.0,48.6,27.200000000000003,25.8,0.0,0.0,0.0
22.400000000000002,0.0,51.0,34.599999999999994,20.4,0.0,0.0,0.0
34.599999999999994,100.0,51.2,9.2,21.8,9.2,34.599999999999994,0.0
0.0,100.0,66.4,15.0,0.0,15.0,0.0,0.0
36.8,0.0,47.4,25.4,27.0,0.0,0.0,0.0
80.0,100.0,34.8,0.4,28.199999999999996,0.4,80.0,0.0
0.6,0.0,56.2,38.6,0.6,0.0,0.0,0.0
19.6,0.0,51.4,33.2,18.0,0.0,0.0,0.0
0.0,95.8,61.199999999999996,17.2,0.0,17.2,0.0,0.0
0.0,7.199999999999999,59.8,46.6,0.0,7.199999999999999,0.0,0.0
44.2,48.199999999999996,47.599999999999994,11.200000000000001,29.599999999999998,11.200000000000001,13.600000000000001,0.0
0.0,0.0,58.599999999999994,47.199999999999996,0.0,0.0,0.0,0.0
0.0,0.0,59.199999999999996,44.4,0.0,0.0,0.0,0.0
21.2,0.0,51.2,34.8,19.400000000000002,0.0,0.0,0.0
71.8,41.6,40.6,5.2,30.599999999999998,5.2,28.4,0.0
58.4,100.0,1.6,7.000000000000001,1.2,7.000000000000001,58.4,0.0
47.0,8.6,47.0,12.4,30.0,0.6,0.8,0.0
